NRO_ORDEN;FECHA_ORDEN;FECHA_RECEP;NRO_RUC;NOMBRE_PROVEEDOR;PRODUCTO;UNIDAD_DE_MEDIDA;CANTIDAD;PRECIO_UNITARIO;PRECIO_TOTAL;CATEGORIA;DEPENDENCIA
249;15/10/2021;24/11/2021;20535555860;CORPORACION_CANESPA_SAC;LIBRO_DISNEY_BABY_EN_LA_GRANJA;UNIDAD;;76;228;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
249;15/10/2021;17/11/2021;20535555860;CORPORACION_CANESPA_SAC;LIBRO_DISNEY_BABY_LAS_FORMAS;UNIDAD;;76;228;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
135;10/09/2020;3/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_MUERTE_EN_EL_PENTAGONITO:_LOS_CEMENTERIOS_SECRETOS_DEL_EJERCITO_PERUANO;UNIDAD;;38;228;DESARROLLO_DE_COLECCIONES;
116;23/08/2020;3/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_EN_SUS_TRECE:_PRENSA_QUE_IRRITA_AL_PODER_(2011-2018);UNIDAD;;38;228;DESARROLLO_DE_COLECCIONES;
9;30/03/2022;4/04/2022;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;PEGAMENTO_PARA_PVC_X_1/32_gal;UNIDAD;4;57;228;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
75;8/05/2021;15/06/2021;20295754444;IBERO_A_&_G_S.A.C.;LIBRO_LA_MUERTE_DE_SUPERMAN;UNIDAD;;76;228;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
218;5/08/2021;29/10/2021;20338974991;EDITORIAL_PLANETA_S.A.;LIBRO_EL_ESTILO_VIRGIN:_ESCUCHAR_APRENDER_REIR_Y_LIDERAR;UNIDAD;6;38;228;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
182;15/10/2020;9/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_VLADIMIRO:_VIDA_Y_TIEMPO_DE_UN_CORRUPTOR;UNIDAD;6;38;228;;
225;5/08/2021;29/10/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_LOS_CACHORROS;UNIDAD;;25.3;227.7;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
217;26/10/2020;25/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_¬°VAYA_COLE!_BLANCA_CONTRA_LOS_BOÅRBAROS;UNIDAD;7;32.52;227.64;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
217;26/10/2020;25/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_HISTORIAS_SECRETAS_VERDADERAS_E_INVENTADAS_DE_MINA_HB;UNIDAD;7;32.52;227.64;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
217;26/10/2020;25/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_¬øDONDE_ESTOÅ_LA_LLAMA?;UNIDAD;;32.52;227.64;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
217;26/10/2020;25/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_LEONARDO_DA_VINCI_(EL_ARTISTA_QUE_ESCRIBI?A_AL_REVES);UNIDAD;;32.52;227.64;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
217;26/10/2020;25/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_ADIVINA_ADIVINA_LAS_PROFESIONES;UNIDAD;7;32.5;227.5;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
217;26/10/2020;25/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_MUJER_Y_PODER_EN_LOS_ANDES_COLONIALES:_DOOëA_FRANCISCA_PIZARRO_UNA_ILUSTRE_MESTIZA_1534-1698_Y_OTROS_ENSAYOS_ACERCA_DE_LA_MUJER_EN_LOS_ANDES;UNIDAD;7;32.5;227.5;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
122;30/08/2020;2/10/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_COMBINAMOS_EL_QUECHUA:_LENGUA_E_IDENTIDAD_DE_LOS_JOVENES_URBANOS_EN_EL_PEROö;UNIDAD;;;227.5;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
140;11/09/2020;6/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_LA_REVOLUCION_PECULIAR._REPENSANDO_EL_GOBIERNO_MILITAR_DE_VELASCO;UNIDAD;;45.5;227.5;DESARROLLO_DE_COLECCIONES;
140;11/09/2020;6/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_DESIGUALDAD_Y_POBREZA:_EN_UN_CONTEXTO_DE_CRECIMIENTO_ECONOMICO;UNIDAD;;32.5;227.5;DESARROLLO_DE_COLECCIONES;
140;11/09/2020;6/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_LOS_CABALLOS_DE_TROYA_DE_LOS_INVASORES:_ESTRATEGIAS_CAMPESINAS_EN_LA_CONQUISTA_DE_LA_GRAN_LIMA;UNIDAD;;32.5;227.5;DESARROLLO_DE_COLECCIONES;
216;26/10/2020;30/12/2020;20295754444;IBERO_A_&_G_S.A.C.;LIBRO_EL_SOL_LILA;UNIDAD;3;75.65;226.95;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
204;26/10/2020;15/12/2020;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_EL_CIERVO_EN_LA_FUENTE_1;UNIDAD;7;32.4;226.8;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
204;26/10/2020;15/12/2020;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_EL_CIERVO_EN_LA_FUENTE_2;UNIDAD;7;32.4;226.8;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
217;26/10/2020;25/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_LA_RUTA_DEL_RATON_CARTERO;UNIDAD;7;32.4;226.8;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
217;26/10/2020;25/11/2020;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_EL_VIAJE_DEL_CALOçGRAFO;UNIDAD;;32.4;226.8;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
204;5/08/2021;29/10/2021;20563651921;CIMA_BOOK_S.A.C.;LIBRO_IDOLISH_SEVEN:_POçDELE_UN_DESEO_A_UNA_ESTRELLA_FUGAZ_1;UNIDAD;;28.3;226.4;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
205;5/08/2021;29/10/2021;20563651921;CIMA_BOOK_S.A.C.;LIBRO_SCOOBY-DOO_Y_SUS_AMIGOS:_SIMPLEMENTE_MARAVILLOSOS;UNIDAD;;28.3;226.4;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
264;5/11/2021;2/12/2021;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_LA_CONJURA_DE_ARAMAT;UNIDAD;2;113;226;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
103;12/08/2020;21/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_CONFLICTO_ARMADO_EN_EL_PEROö:_LA_EPOCA_DEL_TERRORISMO_BAJO_EL_DERECHO_INTERNACIONAL;UNIDAD;5;45;225;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
218;5/08/2021;29/10/2021;20338974991;EDITORIAL_PLANETA_S.A.;LIBRO_AMPUERO_ESENCIAL_CUENTOS_VOLUMEN_2_2005-2019;UNIDAD;;25;225;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
219;5/08/2021;29/10/2021;20552853904;ESTACION_LA_CULTURA_SAC;LIBRO_COORDENADAS_TEMPORALES;UNIDAD;;25;225;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
183;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_DE_NOCHE_ANDAMOS_EN_COçRCULOS;UNIDAD;;45;225;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
254;15/10/2021;12/11/2021;20608191781;LANCOM_SOCIEDAD_ANONIMA_CERRADA;LIBRO_DISNEY_BABY_A_LA_MESA;UNIDAD;;75;225;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
8;22/01/2021;25/01/2021;20504493271;EGOCHEAGA_HERMANOS_SOCIEDAD_ANONIMA_CERRADA;MEGAFONO;UNIDAD;;225;225;IMPLEMENTACION_DE_NUEVOS_SERVICIOS_DE_EXTENSION_BIBLIOTECARIA;GRAN_BIBLIOTECA_PUBLICA_DE_LIMA
77;8/05/2021;8/07/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_MI_MARAVILLOSO_MUNDO_DE_LAS_MASCOTAS;UNIDAD;;75;225;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
219;26/10/2020;16/11/2020;20260100808;EDITORIAL_SAN_MARCOS_E_I_R_LTDA;LIBRO_CHANGO_MI_PERRO_PERUANO;UNIDAD;7;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
108;12/08/2020;3/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;COMPENDIO_DE_GEOGRAFOçA;UNIDAD;7;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
184;15/10/2020;30/12/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_¬°NARICITAS_Y_NARIZOTAS!;UNIDAD;7;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
187;15/10/2020;22/10/2020;20553230200;EDITORIAL_PANAMERICANA_PERU_S.A.C.;LIBRO_EL_PINGOúINO_QUE_SENTOçA_FROçO;UNIDAD;7;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
189;15/10/2020;16/11/2020;20549075321;EDICIONES_URANO_PERU_S.A.C.;LIBRO_EL_METODO_DOGFULNESS;UNIDAD;7;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
213;26/10/2020;9/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_PANTI_TIK‚ÄôA_ESPAOëOL-QUECHUA-INGLES;UNIDAD;7;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
219;26/10/2020;16/11/2020;20260100808;EDITORIAL_SAN_MARCOS_E_I_R_LTDA;LIBRO_MI_SUPERMAMOÅ;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
219;26/10/2020;16/11/2020;20260100808;EDITORIAL_SAN_MARCOS_E_I_R_LTDA;LIBRO_AMORES_PERROS;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
219;26/10/2020;16/11/2020;20260100808;EDITORIAL_SAN_MARCOS_E_I_R_LTDA;LIBRO_LA_MAESTRA_DE_LA_SELVA;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
219;26/10/2020;16/11/2020;20260100808;EDITORIAL_SAN_MARCOS_E_I_R_LTDA;LIBRO_MI_SUPERPAPOÅ;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
220;26/10/2020;9/11/2020;20516589656;EDICIONES_SM_SOCIEDAD_ANONIMA_CERRADA;LIBRO_EL_SAQUEO_DE_MACHU_PICCHU;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
220;26/10/2020;9/11/2020;20516589656;EDICIONES_SM_SOCIEDAD_ANONIMA_CERRADA;LIBRO_EL_MISTERIO_DE_LA_LOMA_AMARILLA;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
220;26/10/2020;9/11/2020;20516589656;EDICIONES_SM_SOCIEDAD_ANONIMA_CERRADA;LIBRO_EL_COLECCIONISTA_DE_RELOJES_EXTRAORDINARIOS;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
220;26/10/2020;9/11/2020;20516589656;EDICIONES_SM_SOCIEDAD_ANONIMA_CERRADA;LIBRO_EL_PLAN_TERMITA;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
220;26/10/2020;9/11/2020;20516589656;EDICIONES_SM_SOCIEDAD_ANONIMA_CERRADA;LIBRO_MARIANA_Y_EL_DRAGON_DORADO;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
243;4/11/2020;9/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_LA_ENCANTADORA_DEL_AMPAY_ESPAOëOL-QUECHUA-INGLES;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
243;4/11/2020;9/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_LLEGO_EL_DOçA_PINCHAY_CHAYAMUN:_THE_DAY_ARRIVED_CUENTOS_CON_RIMAS_:_ESPAOëOL-QUECHUA-INGLES;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
243;4/11/2020;9/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_LOS_VIENTOS_MALOS_WILLAY_WAYRAKUNA_THE_BAND_WINDS_ESPAOëOL-QUECHUA-INGLES;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
276;18/12/2020;28/12/2020;20295754444;IBERO_A_&_G_S.A.C.;LIBRO_YO_SOY_EL_RESORTE_QUE_A_MI_MAMOÅ_LE_FALTA;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_ALIMENTOS_NATIVOS_DEL_PEROö_AL_MUNDO;UNIDAD;2;112;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
207;5/08/2021;29/10/2021;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_MI_HIJO_ES_HIPERACTIVO_¬øEL_TUYO?;UNIDAD;7;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
182;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_LIBRO_DE_LAS_REENCARNACIONES;UNIDAD;;28;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
183;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_MORAR_EN_LA_SUPERFICIE:_PROSAS;UNIDAD;;28;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_MI_PAPOÅ_ES_UN_NINJA;UNIDAD;;28;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
199;4/08/2021;29/10/2021;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_SAN_FELIPE:_GRUPOS_DE_CLASE_MEDIA_SE_ENCUENTRAN;UNIDAD;;28;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
199;4/08/2021;29/10/2021;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_LA_CIUDAD_ACORRALADA:_JOVENES_Y_SENDERO_LUMINOSO_EN_LIMA_DE_LOS_80_Y_90;UNIDAD;;28;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
217;5/08/2021;29/10/2021;20338974991;EDITORIAL_PLANETA_S.A.;LIBRO_EL_ESTADO_PRODUCTIVO:_UNA_APUESTA_PARA_RECONSTRUIR_LA_RELACION_ENTRE_MERCADO_Y_ESTADO_EN_EL_PEROö_DE_LA_POSPANDEMIA;UNIDAD;;28;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
226;5/08/2021;11/08/2021;20603147414;GATO_VIEJO_PRODUCCION_EDITORIAL_S.A.C.;LIBRO_LIDERAZGO_PARA_PERSONAS_QUE_DESEAN_SER_DIFERENTES;UNIDAD;;28;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
177;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_TRATAMIENTO_NATURAL_DE_LAS_ENFERMEDADES;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
183;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_MASHU_MUCHELAGUITO;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_AMIGO_SE_ESCRIBE_CON_H;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_KUYA_KUYA.;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_JULIETA_Y_LOS_BOSQUES_DE_OLIVOS;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LA_TALENTOSA_CLEMENTINA;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_AVENTURAS_DE_UN_NIOëO_DE_LA_CALLE;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_¬°POR_TODOS_LOS_DIOSES--!;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_CUANDO_CALLARON_LAS_ARMAS;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_CUY_VALIENTE;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
186;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_MISTERIO_DEL_DODO;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
187;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_TOCINO_Y_CHALONA;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
187;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_UN_CIRCO_SIN_CARPA;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
187;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_YO_Y_MI_HERMANA_CLARA;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
187;4/08/2021;29/10/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_POR_CULPA_DE_UNA_S;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
210;5/08/2021;29/10/2021;20546408036;EDITORIAL_CRECER_S.A.C.;LIBRO_PALOMA_TORCAZA;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
218;5/08/2021;29/10/2021;20338974991;EDITORIAL_PLANETA_S.A.;LIBRO_ETICA_PARA_AMADOR;UNIDAD;;32;224;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
175;13/10/2020;18/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_UN_SUPERHEROE_EN_CASA;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;
178;15/10/2020;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EDUARDO_GALEANO_PARA_CHICAS_Y_CHICOS;UNIDAD;;32;224;DESARROLLO_DE_COLECCIONES;
13;2/02/2021;5/02/2021;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;LETRERO_DE_SEOëALIZACION_DE_VINIL_FOTOLUMINISCENTE_DE_20_cm_X_30_cm;UNIDAD;;7;224;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
51;4/05/2021;12/05/2021;20566345413;REPRESENTACIONES_PLEWOR_IMPORT_S.A.C.;LETRERO_DE_SEOëALIZACION_DE_VINIL_FOTOLUMINISCENTE_DE_20_cm_X_30_cm;UNIDAD;;7;224;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
